comment_id,video_id,text_original,text_final
UgxCEs4-0XWFE-V3ysR4AaABAg,F6fgLwUeeqI,"Saya lebih ingin memastikan ketika posisi strategis dipegang sipil lebih baik atau tidak ...dan hari ini di 20 tahun lebih era reformasi ,saya jg ingin melihat profesionalisme TNI ketika menjabat posisi strategis akan sesuai sumpah profesi dan membawa kemajuann dinegeri inibatau malah sebaliknya...",lebih memastikan posisi strategis dipegang sipil lebih baik tidak hari tahun lebih era reformasi melihat profesionalisme tni menjabat posisi strategis sesuai sumpah profesi membawa kemajuann dinegeri inibatau malah sebaliknya
Ugz0uXs5Y-0pOVcUl5Z4AaABAg,F6fgLwUeeqI,"ok terima kasih pembawaan narasi subjektifnya ...saya me lanjut mendengarkan narasi subjektif lainya ,",baik terima kasih pembawaan narasi subjektifnya lanjut mendengarkan narasi subjektif lainya
UgxjyZOdViJDxp9mxmJ4AaABAg,F6fgLwUeeqI,"Bener bang kata lu ,gua setuju",benar kata kamu setuju
UgybHq_fDulkExoBdJV4AaABAg,F6fgLwUeeqI,Jendral memperkaya jendral. Si paling mengayomi 😂,jendral memperkaya jendral paling mengayomi emo_laugh
Ugw3Azy9pHwtwDB8HN14AaABAg,F6fgLwUeeqI,Dedy cobuzzer sedang menikmati program makan bergizi sambil nonton 🗿,deddy cobuzzer sedang menikmati program makan bergizi nonton emo_other
Ugy6-JiONeb7KkjT6rR4AaABAg,F6fgLwUeeqI,bang panji jam di belakang kok ngga' gerak-gerak? Rusak bang ya?😁,panji jam belakang kok tidak gerak geraki rusak emo_other
Ugz7NPchwGkh2fI4EsB4AaABAg,F6fgLwUeeqI,"Indonesia udh ancur, bobrok. Bnr kaya abang mending pindah negara. Udh ga ada yg bs d banggain dr Indonesia. Negara menuju kehancuran",indonesia hancur buruk benar abang mending pindah negara tidak banggain indonesia negara menuju kehancuran
Ugz6xpal61_UgGRzX4F4AaABAg,F6fgLwUeeqI,"joe rogan waktu di UFC dibisikin sama trump ""elu udah menangin gw""...tapi sama sekali trump ga kasih jabatan apapun ke rogan...ga jadi staffsus ga jadi apapun...gw yakin kalau rogan di tawarin dia juga ga mau secara dia mau menjaga independecy dia dalam berfikir dan berbicara walau kita tau skrg rogan statement rogan itu sangat pro trump di beberapa podcastnya.",joe rogan waktu ufc dibisikin sama trump kamu menangin sama sekali trump tidak kasih jabatan apapun rogan tidak jadi staffsus tidak jadi apapun yakin kalau rogan tawarin tidak mau mau menjaga independecy berfikir berbicara tahu sekarang rogan statement rogan sangat pro trump beberapa podcastnya
UgwHgbUBa3O_4IxXQhd4AaABAg,F6fgLwUeeqI,Iya betul bang enggak logis aja masa dia bermasalah  sama masyarakat sipil tapi sidangnya tertutup kecuali sesama TNI okelah,iya enggak logis masa bermasalah sama masyarakat sipil sidangnya tertutup sesama tni okelah
UgzgKA9_zAidIX0EaI14AaABAg,F6fgLwUeeqI,"Marah, muak, benci, sakit hati, kesel, meradang, emosi, geram, Tidak terima, terdzolimi, kecewa, putus asa,  kadang saya berdoa ya allah turunkan adzabmu untuk negeri ini, untuk orang orang yg terang terangan berucap, bersikap, berperilaku, di depan rakyat, secara tidak langsung, menyatakan dirinya adalah tuhan.

Pertanyaan gua, apa bedanya dpr, pemetintah, pejabat, atau apalah itu yg digaji dengan uang rakyat, 

Dengan fir'aun? 

Ingat yang kita lawan adalah kebodohan. Jika lu lu semua kga bodoh, pasti tak akan ada pemipinn bodoh yg terpilih. 

Yallah...segera turunkan adzabmu...kpd mereka yg dzolim terhadap rakyat, kami sudah putus asa, tidak ad lg yg dapat kami mintai pertolongan di negeri ini kec, hanya engkau yallah...",marah muak benci sakit hati kesel meradang emosi geram tidak terima terdzolimi kecewa putus asa kadang berdoa allah turunkan adzabmu negeri orang orang terang terangan berucap bersikap berperilaku depan rakyat tidak langsung menyatakan dirinya tuhan pertanyaan apa bedanya dpr pemetintah pejabat apalah digaji uang rakyat fir auni ingat lawan kebodohan kamu kamu semua tidak bodoh tak pemipinn bodoh terpilih yallah segera turunkan adzabmu zalim rakyat putus asa tidak mintai pertolongan negeri kec engkau yallah
Ugx_rNmXLtgW0q75MpJ4AaABAg,F6fgLwUeeqI,Banh bahas pembungkaman kepala babi dan tikus dan kayaknya ferry irwandi dan najwa juga banh,banh bahas pembungkaman kepala babi tikus kayaknya ferry irwandi najwa banh
UgzK7doPrHoRXH4yJZV4AaABAg,F6fgLwUeeqI,"Semua kekotoran ini diawali dari ""gorong gorong""...",semua kekotoran diawali gorong gorong
UgwZrhPO__vIoQ4ZXmd4AaABAg,F6fgLwUeeqI,Nggatau mau jadi apa deh nanti di 2045,nggatau mau jadi apa
UgyEaz9u8Rjh7jX7mfN4AaABAg,F6fgLwUeeqI,"yg milih prabowo, makan tuh makan siang gratis ",pilih prabowo makan makan siang gratis
Ugwuc6XjHW4zps1F9wd4AaABAg,F6fgLwUeeqI,bang konsentrasi aja ke mega korupsi jangan sentuh lainnya dulu,konsentrasi mega korupsi jangan sentuh lainnya dulu
UgwJYanHVr2fLqDIqnh4AaABAg,F6fgLwUeeqI,Siapakah dalang kerusuhan mei  th.98...??,siapakah dalang kerusuhan mei tahun 1998
Ugx1gA4PUyIJWER2Slh4AaABAg,F6fgLwUeeqI,Plzz tranding 1 biar pda melek🥺🥺,plzz tranding biar pda melek emo_other
UgzjpvDm8l5UQ_13_6p4AaABAg,F6fgLwUeeqI,Sekarang bikin pengalihan isu pake case nya si RK sama Ani Ani ya 😂kocakk negara ini. Ada kasus lebih besar yang lagi ditutupim,sekarang bikin pengalihan isu pakai case rk sama ani ani emo_laugh kocakk negara kasus lebih besar ditutupim
Ugwp_stTcD_QODjHYH94AaABAg,F6fgLwUeeqI,"gas aja, jangan dibiarin, udah banyak rusak, harus revisi",gas jangan dibiarin banyak rusak revisi
Ugxgy0LJz-7tIgd6VdB4AaABAg,F6fgLwUeeqI,Saya jadi ingat hak octroi VOC,jadi ingat hak octroi voc
Ugwm_XgPKnXxFPBAsxl4AaABAg,F6fgLwUeeqI,"Mungkin gx sih suatu saat ada sniper yg nembakin 1 per 1, pejabat busuk yg ada di indo?.. Pengen deh ada yg kek gt, nmbakin dari jauh tnp kelacak,",mungkin tidak suatu sniper nembakin per pejabat busuk indoi gt nmbakin jauh tnp kelacak
UgxIf-1gLBabjQ4H-I14AaABAg,F6fgLwUeeqI,Yang dikung Fufufafa harus tanggung jawab neh. Kalian sendiri goblok dalam memeilih pemimpin,dikung fufufafa tanggung jawab neh kalian sendiri goblok memeilih pemimpin
UgwrSiF3PiSbB-GuGkx4AaABAg,F6fgLwUeeqI,"Udah gak betah bangt di indo, 😢 pngen kluar negeri , tabungan blom  ada...
Mau nyari duit lapangan kerja susah. ..bangt




Ya Allah kenapa hidup cuma sekali tapi gw WNI😢",tidak bangt indonesia emo_sad pngen kluar negeri tabungan belum mau nyari uang lapangan kerja susah bangt allah hidup sekali wni emo_sad
UgwlHLFNpihM8wBCsEF4AaABAg,F6fgLwUeeqI,semua iklan ga gua skip bang gua mau lu punya banyak uang dan tetap menggunakan suara lu untuk kebaikan seperti ini dan manfaatkan uang lu untuk dirilu dan orang terdekat serta masyarakat,semua iklan tidak skip mau kamu punya banyak uang tetap menggunakan suara kamu kebaikan manfaatkan uang kamu dirilu orang terdekat masyarakat
UgxQJYkKYyEX7sqQ9O14AaABAg,F6fgLwUeeqI,Akhirnya gw jadi paham kenapa bang panji gak sekaya dan se sukses temen nya... Hahahahaa.. Karna lu susah di pletekin ya bang.. HORMAT!!!,akhirnya jadi paham panji tidak sekaya se sukses temen kamu susah pletekin hormat
Ugx5ttonxKqw9VuCTOZ4AaABAg,F6fgLwUeeqI,Aku suka konten yg satu suara sama aku,aku suka konten satu suara sama aku
UgwMY1lQ1OsNcQkhPUJ4AaABAg,F6fgLwUeeqI,"Mbak Najwa 
Ferry Irwandi 
mungkin ada yang lain yg gw gk tau. 
Who next?",najwa ferry irwandi mungkin tidak tahu who nexti
UgxoRKroWLutjDIxfWF4AaABAg,F6fgLwUeeqI,bang panji the real smart people... so... basooo....,panji real basoo
UgydwbYAsiGz2kTxjrx4AaABAg,F6fgLwUeeqI,"Kalo 90 % rakyat sepinter, seberani  & secerdas Panji, bakalan maju nich negara.. Oknum-2 Pejabat nggak bakalan berani Korupsi...

Tapi  sayangnya rakyatnya  masih masih banyak yg lugu-2 & polos, terkesima dengan wajah Lugu Jokowi sehingga negara amburadul kayak gini 😓😓😓",kalau rakyat sepinter seberani secerdas panji bakalan maju nich negara oknum pejabat tidak bakalan berani korupsi sayangnya rakyatnya banyak lugu polos terkesima wajah lugu jokowi negara amburadul begini emo_other
UgwdBbq_WlSF4Um7qL54AaABAg,F6fgLwUeeqI,cepat atau lambat panji akan berhadapan langsung dengan Deddy. kalian bukan politikus. dan akan menjadi personal. deddy itu entertainer. panji 60% gen aktivis.,cepat lambat panji berhadapan langsung deddy kalian bukan politikus menjadi personal deddy entertainer panji gen aktivis
Ugx1bZ62zrs60beeq1t4AaABAg,F6fgLwUeeqI,Terus ka demi Indonesia lebih baik,terus ka indonesia lebih baik
UgyDSo2AeYIUdM2JNKJ4AaABAg,F6fgLwUeeqI,Saya setuju  ka sama pendapat kaka,setuju ka sama pendapat kaka
UgxthAjT8Hmd3Relbu94AaABAg,F6fgLwUeeqI,"Anggap saja Indonesia sebagai ""Papan Catur"" dan masyarakat jadi Pion. Sedangkan yang bisa menggerakan ""bidak"" Sesuai jalannya permainan ya ""pemain"". Pertanyaannya? Siapa pemain tersebut? Negara kok dibuat mainan seperti papan catur. Brilliant memang ""Maestro"".",anggap indonesia papan catur masyarakat jadi pion menggerakan bidak sesuai jalannya permainan pemain pertanyaannyai siapa pemain tersebuti negara kok dibuat mainan papan catur brilliant memang maestro
Ugy2HVsUu2d27rzjr154AaABAg,F6fgLwUeeqI,kenapa dulu kita harus reformasi ... masa harus reformasi lagi ..,dulu reformasi masa reformasi
UgxwiRxFNQ6mVV_ctol4AaABAg,F6fgLwUeeqI,"Anjir jlebbbb banget bang, meremehkan atau tidak mengerti aduh. Kata-kata paling pas.",anjir jlebb banget meremehkan tidak mengerti aduh kata kata paling pas
UgxKGGMXriF1tv9iTNx4AaABAg,F6fgLwUeeqI,Komen orng kalah pilpres ...jgn atas nm rakyat yg mn,komen orang kalah pilpres jangan atas nm rakyat mn
UgwbFZz2H9J4Y1JZIMl4AaABAg,F6fgLwUeeqI,"Sehat sehat selalu Bang Pandji, Indonesia butuh influencer seperti anda, Ernest, Bintang Emon, Abdur,,, yg berbicara tulus utk kepentingan Bangsa bukan utk kepentingan pribadi ataupun kelompok.

Saat ini para komika yg bisa berbicara kritis, sedangkan para politisi kata2nya malah jadi lawakan...",sehat sehat selalu pandji indonesia butuh influencer ernest bintang emon abdur berbicara tulus kepentingan bangsa bukan kepentingan pribadi ataupun kelompok komika berbicara kritis politisi kata kata malah jadi lawakan
UgyJ7vKEi1Bf7Gf3zHx4AaABAg,F6fgLwUeeqI,pengadilan militer berada di bawah lingkungan Mahkamah Agung. jadi  masih masuk TNI di Mahkamah Agung,pengadilan militer berada bawah lingkungan mahkamah agung jadi masuk tni mahkamah agung
Ugx-C3EeHxuwPQhLkEV4AaABAg,F6fgLwUeeqI,DC terlibat mesin cuci juga.,dc terlibat mesin cuci
Ugw3ollmRnmFAXTBaC94AaABAg,F6fgLwUeeqI,Ayo bang  panji maju terus. Rakyat mendukungmu Panji,ayo panji maju terus rakyat mendukungmu panji
UgwV-pVP_N8ZoNe4BQl4AaABAg,F6fgLwUeeqI,Dedy Corbusier masuk islam tujuaanta mau jadi pejabat. Sama kayak prabowo,deddy corbusier masuk islam tujuaanta mau jadi pejabat sama prabowo
Ugw9qFgW2Vg2qT41pIN4AaABAg,F6fgLwUeeqI,"Persis 2 hari setelah video ini diunggah ke publik ada kasus pembunuhan jurnalis Juwita di Banjarbaru, Kalimantan Selatan yang melibatkan anggota TNI Angkatan Laut.",persis hari video diunggah publik kasus pembunuhan jurnalis juwita banjarbaru kalimantan selatan melibatkan anggota tni angkatan laut
Ugy-aDYi9V2K2T4s0F14AaABAg,F6fgLwUeeqI,"IMO, jangan2 Mas Pandji massively  minta bang Marshel mundur sebagai pejabat bukan karena 100% takut bang Marshel jelek memimpin tapi takut temannya yang bisa dia ajak berpikir kritis dan benar, dijadikan ""badut"" sama pemerintah. Kebayang perasaan Mas Pandji gabisa full kritik temannya karna tau mereka cuma bawahan, dan blio mungkin ga pengen ""kehilangan"" Bang Marshel.",imo jangan jangan pandji massively minta marshel mundur pejabat bukan takut marshel jelek memimpin takut temannya ajak berpikir kritis benar dijadikan badut sama pemerintah kebayang perasaan pandji gabisa full kritik temannya tahu bawahan blio mungkin tidak kehilangan marshel
Ugxch92SeDaCZz6fK014AaABAg,F6fgLwUeeqI,Semoga aja semakin banyak influencer atau orang yang punya media berani bersuara seperti bang pandji biar muda mudi makin melek dengan kengerian dan keanehan negeri ini❤,semoga semakin banyak influencer orang punya media berani bersuara pandji biar muda mudi semakin melek kengerian keanehan negeri emo_pos
UgwPY24fATgaEKgyrnx4AaABAg,F6fgLwUeeqI,"Ya pertanyaan ngapain dia jadi staff khusus kalo memang mau bela rakyat?? Media nya yg besar sangat berpengaruh dengan kata2 yg dia ucapkan, bingung juga temen munafik masih dibela😂",pertanyaan ngapain jadi staff khusus kalau memang mau bela rakyat media besar sangat berpengaruh kata kata ucapkan bingung temen munafik dibela emo_laugh
UgyV6yKEJHi90TWhRt94AaABAg,F6fgLwUeeqI,"Kasih selamat sama temen lu dedy,udah jadi kepala buzzer nasional",kasih selamat sama temen kamu deddy jadi kepala buzzer nasional
UgxJvVHwfk05Fs5BncF4AaABAg,F6fgLwUeeqI,MENUJU TOTaLITER FOTTBaaL,menuju totaliter fottbaal
UgyXZiPRgWlIlY5soRB4AaABAg,F6fgLwUeeqI,"Emang bener pemerintah dan DPR kita tuh selain culas tapi Bego juga, cuma mereka punya alat buat bungkam rakyatnya kalo argumennya di adu mereka tolol ga ketolong.",memang benar pemerintah dpr culas bego punya alat buat bungkam rakyatnya kalau argumennya adu tolol tidak ketolong
Ugym1gm1JughvTY6kAt4AaABAg,F6fgLwUeeqI,BANG LU BAHAS PERAMPASAN ASET UNTUK YANG KORUPTOR DEH…..NGGAK KELAR KELAR GUE LIAT…speak up UU ini,kamu bahas perampasan aset koruptor tidak kelar kelar lihat up uu
UgyBZXyUfEIX2hnbstt4AaABAg,F6fgLwUeeqI,wkwkwk gak ada capek2nya ya mas nyebokin. Panjang umur perjuangan! Sehat2 mas Pandji!,tidak capek capek nyebokin panjang umur perjuangan sehat sehat pandji
UgzU9LrGtZe9yvmTSlF4AaABAg,F6fgLwUeeqI,"In the end, it's all about money😊",end money emo_other
UgzFga6fOfp88Vlwtw54AaABAg,F6fgLwUeeqI,"Dapet presiden insinyur kerjaan nya bangun patung, bangun ibukota baru, banyakin hutang.
Dapet presiden jendral kerjaan nya beli alusista, jadiin tentara PNS, bisa² bentar lagi gue di panggil wajib militer",presiden insinyur kerjaan bangun patung bangun ibukota baru banyakin hutang presiden jendral kerjaan beli alutsista jadiin tentara pns bentar panggil wajib militer
UgyN_4dUBjsvCrHZL6p4AaABAg,F6fgLwUeeqI,"Deddy mending fokus podhub aja, makin terlalu ga jelas",deddy mending fokus podhub semakin terlalu tidak jelas
UgyxY7i0oOJDzwcXl9l4AaABAg,F6fgLwUeeqI,yg salah siapa coba j ngan komen doang.,salah siapa coba ngan komen
Ugzik03pJbpHSfs1CcJ4AaABAg,F6fgLwUeeqI,Saya seorang ibu rumah tangga mendengar bang panji jelasin ini.juga geregetan sama Dpr😠,seorang ibu rumah tangga mendengar panji jelasin geregetan sama dpr emo_angry
UgwFfjQR7uyPeb5uoQR4AaABAg,F6fgLwUeeqI,Mungkin mereka mau ikut LIGA INDONESIA,mungkin mau ikut liga indonesia
UgwOclvDXHjCT3hutaB4AaABAg,F6fgLwUeeqI,Gmn yg dukung 02 pas pilpress.. gara2 kalian indonesia jadi new orba,bagaimana dukung 02 pas pilpress gara gara kalian indonesia jadi new orba
Ugx2JVpXyu5N01a-G0Z4AaABAg,F6fgLwUeeqI,Emg dasar si Squidward tentara abal². Jd kang sulap aja gk laku,memang dasar squidward tentara abal abal jadi kang sulap tidak laku
UgwoWRvO-KX79c4ivNV4AaABAg,F6fgLwUeeqI,Saya tidak setuju jika TNI/polri merangkap jabatan di lembaga lain walaupun itu terdengar relevan. Tapi percaya deh itu bikin kerja jadi ga profesional banyak aparat atau pejabat bekerja tidak sesuai seharusnya. Ditambah hal ini akan menambah jumlah pengangguran jadi lebih tinggi. Disamping banyak orang yang sulit dapet kerja yang punya modal skill untuk dia pakai sebagai mata pencahariannya disatu sisi ada sekelompok orang yang merangkap banyak kerjaannya. Ini bakal menciptakan kesenjangan yang makin jauh lebih tinggi.,tidak setuju tni polri merangkap jabatan lembaga walaupun terdengar relevan percaya bikin kerja jadi tidak profesional banyak aparat pejabat bekerja tidak sesuai ditambah menambah jumlah pengangguran jadi lebih tinggi disamping banyak orang sulit kerja punya modal skill pakai mata pencahariannya disatu sisi sekelompok orang merangkap banyak kerjaannya bakal menciptakan kesenjangan semakin jauh lebih tinggi
UgxpNTmkgsTBKyfw1gR4AaABAg,F6fgLwUeeqI,Usul gw kita cb setujui UU itu dgn catatan klo ada yg korupsi hukum mati. Knp agar rakyat percaya omongan pemerintah yg ingin UU itu ada.,usul cb setujui uu catatan kalau korupsi hukum mati rakyat percaya omongan pemerintah uu
UgxG4sQHKQe9YMFdZKF4AaABAg,F6fgLwUeeqI,Aku suka sama mas Panji pokonya🎉,aku suka sama panji pokoknya emo_other
Ugy14wG--JKd4HS9Ybt4AaABAg,F6fgLwUeeqI,"Apakah mrk berpikir bahwa tanpa mrk kita gk bisa mempertahankan diri? Emang benar, tapi bukanny itu pemikiran yg arrogant?",berpikir tanpa tidak mempertahankan dirii memang benar bukanny pemikiran arroganti
UgwDEt6CeriWQiNCoGp4AaABAg,F6fgLwUeeqI,Bang jam dinding lo mati dari awal gua nonton ampe akhir tetap di angka jam 8 lewat 6😅,jam dinding kamu mati awal nonton akhir tetap angka jam lewat emo_other
UgwAi-jK9clnWEdWAzp4AaABAg,F6fgLwUeeqI,setuju politisi merasa rakyat nya tidak akan pernah maju dalam berfikir.,setuju politisi merasa rakyat tidak pernah maju berfikir
UgwEGhGkDLVxWBY_iH54AaABAg,F6fgLwUeeqI,Gas rilis bang pandji🎉🎉🎉🎉,gas rilis pandji emo_other
Ugx2Rehf9n9S3lbUi_N4AaABAg,F6fgLwUeeqI,"Mantap Panji  , kibarkan terus bendera  kebenaran  ,saya doakan tetap mantap jiwa raga penuh berkat Tuhan",mantap panji kibarkan terus bendera kebenaran doakan tetap mantap jiwa raga penuh berkat tuhan
UgxexSMITY8TKriYX3R4AaABAg,F6fgLwUeeqI,"Dua kata lucu, Mualaf tersesat 😂",kata lucu mualaf tersesat emo_laugh
Ugz11rIc1tDnUuef-3h4AaABAg,F6fgLwUeeqI,Kok penyalur dana anis ngk di bahas😂😂,kok penyalur dana anis tidak bahas emo_laugh
UgwbViphDp5KGwGj3Vx4AaABAg,F6fgLwUeeqI,Bang ded...ga mudah lho mau nipu org cerdas....berani jawab video ini ga bang ded?,ded tidak mudah mau nipu orang cerdas berani jawab video tidak dedi
UgxGPRF7Z5v2lFnIJQt4AaABAg,F6fgLwUeeqI,PELAKU KORUP SELAMA 27THN REFORMASI YG KORUP ITU SIPIL MEREKA MENGATASNAMAI SUPERMASI SIPIL UNTUK KORUP DARI DANA HAJI BANSOS.PERTAMINA.MINYAK KITA PELAKUNYA SIPIIL ORANG SIPIL KETAKUTAN DENGAN MILITER KRN LAHAN BASAH MEREKA AKAN BERBAGI....KOREKSI DULU ELIT SIPILNYA BARU KOREKSI MILITERNYA ITU BARU FAIR,pelaku korup selama ztthn reformasi korup sipil mengatasnamai supermasi sipil korup dana haji bansos pertamina minyak pelakunya sipiil orang sipil ketakutan militer lahan basah berbagi koreksi dulu elit sipilnya baru koreksi militernya baru fair
UgwwUjCBiYcLi5k2DOx4AaABAg,F6fgLwUeeqI,Seorang DEDY comBUZZER yang gue kira pinter. Tapi setelah gabung sama mereka kok jadi GOBLOK ya,seorang deddy combuzzer kira pintar gabung sama kok jadi goblok
UgzFPK5XnKCwKLo_MQp4AaABAg,F6fgLwUeeqI,Ketawa nangis saya nonton ini,ketawa nangis nonton
UgweASkoK5fZGRPQPSB4AaABAg,F6fgLwUeeqI,Balik lagi dong ke orde baru kita,balik orde baru
UgxBHZeT8EBRCN4jUSF4AaABAg,F6fgLwUeeqI,"Waduh, semakin gelap😂😂😂",waduh semakin gelap emo_laugh
UgzpKurPKSnWhGk3lrt4AaABAg,F6fgLwUeeqI,BUAT BAHAN REFERENSI TONTON STATMEN BANG MUNARMAN MENGENAI RUU TNI,buat bahan referensi tonton statmen munarman mengenai ruu_tni
UgwzlMq2WV0C9MNu2hl4AaABAg,F6fgLwUeeqI,"udah mah lemes gara2 RUU TNI dan segala drama rezin ini, makin lemes liat ekspresi Bang Pandji di penghujung video ....",lemes gara gara ruu_tni segala drama rezin semakin lemes lihat ekspresi pandji penghujung video
UgxF6w-heaxEb_c0LqV4AaABAg,F6fgLwUeeqI,Yg meeting bandut semua bro,meeting bandut semua
UgwNE68DOv9YMysqM-94AaABAg,F6fgLwUeeqI,Cape ga si?,cape tidak sii
UgzzJ4KMIKCLtEUolSp4AaABAg,F6fgLwUeeqI,"""dwifungsi ABRI uda mati, jasadnya ga ada, rohnya juga uda ilang""

necromancer bernama Prabowo Subianto: sike",dwifungsi abri uda mati jasadnya tidak rohnya uda ilang necromancer bernama prabowo subianto sike
UgxCY_Hu_DkCmZASBDZ4AaABAg,F6fgLwUeeqI,Aku yang tolol aja paham.,aku tolol paham
Ugyc6r2Oaa3DJAcWJf14AaABAg,F6fgLwUeeqI,"bravo mas panji, bs menjadi penyambung lidah rakyat yg protes. kita butuh pemikiran2 jernih seperti ini untuk tetap mengingatkan jika kapal besar bernama Republik Indonesia ini berbelok arah dan mengancam keselamatan seluruh penumpangnya..",bravo panji menjadi penyambung lidah rakyat protes butuh pemikiran pemikiran jernih tetap mengingatkan kapal besar bernama republik indonesia berbelok arah mengancam keselamatan seluruh penumpangnya
